holiday,workingday,temp,atemp,humidity,windspeed,hour,month,dayofweek,season_1,season_2,season_3,season_4,weather_1,weather_2,weather_3,weather_4,count
0,1,35.26,40.15,47,15.0013,13,7,1,False,False,True,False,True,False,False,False,136
0,1,36.9,42.425,42,19.9995,14,7,1,False,False,True,False,True,False,False,False,124
0,1,36.9,42.425,42,23.9994,15,7,1,False,False,True,False,True,False,False,False,148
0,1,35.26,39.395,44,19.0012,16,7,1,False,False,True,False,True,False,False,False,202
0,1,36.08,40.91,44,19.0012,17,7,1,False,False,True,False,True,False,False,False,428
0,1,35.26,40.15,47,19.9995,18,7,1,False,False,True,False,True,False,False,False,511
0,1,34.44,37.88,44,19.0012,19,7,1,False,False,True,False,True,False,False,False,337
0,1,33.62,37.12,43,12.998,20,7,1,False,False,True,False,True,False,False,False,308
0,1,33.62,37.12,43,7.0015,21,7,1,False,False,True,False,True,False,False,False,258
0,1,32.8,36.365,46,8.9981,22,7,1,False,False,True,False,True,False,False,False,194
0,1,31.98,35.605,52,0.0,23,7,1,False,False,True,False,True,False,False,False,79
0,1,31.16,35.605,62,0.0,0,7,2,False,False,True,False,True,False,False,False,46
0,1,31.16,34.85,55,0.0,1,7,2,False,False,True,False,True,False,False,False,12
0,1,31.16,34.85,55,0.0,2,7,2,False,False,True,False,True,False,False,False,5
0,1,30.34,34.09,58,12.998,3,7,2,False,False,True,False,True,False,False,False,4
0,1,30.34,34.09,58,16.9979,4,7,2,False,False,True,False,True,False,False,False,5
0,1,30.34,34.09,58,12.998,5,7,2,False,False,True,False,True,False,False,False,26
0,1,30.34,34.09,58,11.0014,6,7,2,False,False,True,False,True,False,False,False,121
0,1,31.16,34.85,55,16.9979,7,7,2,False,False,True,False,True,False,False,False,313
0,1,32.8,37.12,49,16.9979,8,7,2,False,False,True,False,True,False,False,False,449
0,1,33.62,37.12,41,12.998,9,7,2,False,False,True,False,True,False,False,False,186
0,1,33.62,37.88,46,12.998,10,7,2,False,False,True,False,True,False,False,False,113
0,1,34.44,37.12,39,11.0014,11,7,2,False,False,True,False,True,False,False,False,165
0,1,34.44,37.88,41,19.0012,12,7,2,False,False,True,False,True,False,False,False,174
0,1,33.62,37.88,46,8.9981,13,7,2,False,False,True,False,False,False,True,False,158
0,1,33.62,37.88,46,8.9981,14,7,2,False,False,True,False,False,False,True,False,116
0,1,26.24,28.03,94,8.9981,15,7,2,False,False,True,False,False,False,True,False,46
0,1,27.06,29.545,89,0.0,16,7,2,False,False,True,False,False,True,False,False,141
0,1,28.7,33.335,79,0.0,17,7,2,False,False,True,False,True,False,False,False,488
0,1,29.52,34.85,79,8.9981,18,7,2,False,False,True,False,True,False,False,False,463
0,1,28.7,33.335,79,7.0015,19,7,2,False,False,True,False,True,False,False,False,419
0,1,28.7,33.335,84,11.0014,20,7,2,False,False,True,False,True,False,False,False,342
0,1,28.7,33.335,79,7.0015,21,7,2,False,False,True,False,True,False,False,False,250
0,1,27.88,31.82,83,12.998,22,7,2,False,False,True,False,True,False,False,False,184
0,1,27.06,30.305,83,16.9979,23,7,2,False,False,True,False,True,False,False,False,116
0,1,27.06,31.06,69,19.9995,0,7,3,False,False,True,False,True,False,False,False,46
0,1,27.06,31.06,61,16.9979,1,7,3,False,False,True,False,True,False,False,False,25
0,1,26.24,31.06,57,19.9995,2,7,3,False,False,True,False,True,False,False,False,10
0,1,25.42,31.06,57,19.9995,3,7,3,False,False,True,False,True,False,False,False,6
0,1,25.42,31.06,53,16.9979,4,7,3,False,False,True,False,True,False,False,False,6
0,1,24.6,31.06,56,15.0013,5,7,3,False,False,True,False,True,False,False,False,28
0,1,24.6,30.305,60,15.0013,6,7,3,False,False,True,False,True,False,False,False,130
0,1,25.42,31.06,53,16.9979,7,7,3,False,False,True,False,True,False,False,False,334
0,1,26.24,31.06,50,23.9994,8,7,3,False,False,True,False,True,False,False,False,486
0,1,27.88,31.82,47,19.0012,9,7,3,False,False,True,False,True,False,False,False,224
0,1,28.7,31.82,42,16.9979,10,7,3,False,False,True,False,True,False,False,False,127
0,1,29.52,32.575,37,15.0013,11,7,3,False,False,True,False,True,False,False,False,148
0,1,30.34,32.575,35,16.9979,12,7,3,False,False,True,False,True,False,False,False,223
0,1,31.16,33.335,33,22.0028,13,7,3,False,False,True,False,True,False,False,False,177
0,1,30.34,32.575,35,19.0012,14,7,3,False,False,True,False,True,False,False,False,178
0,1,31.16,33.335,33,19.9995,15,7,3,False,False,True,False,True,False,False,False,180
0,1,31.16,33.335,33,8.9981,16,7,3,False,False,True,False,True,False,False,False,274
0,1,30.34,32.575,37,8.9981,17,7,3,False,False,True,False,True,False,False,False,595
0,1,29.52,32.575,42,12.998,18,7,3,False,False,True,False,True,False,False,False,578
0,1,29.52,32.575,39,15.0013,19,7,3,False,False,True,False,True,False,False,False,400
0,1,28.7,31.82,42,15.0013,20,7,3,False,False,True,False,True,False,False,False,348
0,1,27.06,31.06,50,8.9981,21,7,3,False,False,True,False,True,False,False,False,261
0,1,26.24,31.06,57,6.0032,22,7,3,False,False,True,False,True,False,False,False,176
0,1,26.24,30.305,65,16.9979,23,7,3,False,False,True,False,True,False,False,False,124
0,1,25.42,29.545,73,15.0013,0,7,4,False,False,True,False,True,False,False,False,80
0,1,25.42,29.545,73,12.998,1,7,4,False,False,True,False,True,False,False,False,20
0,1,24.6,28.79,78,11.0014,2,7,4,False,False,True,False,True,False,False,False,38
0,1,24.6,29.545,73,12.998,3,7,4,False,False,True,False,True,False,False,False,7
0,1,24.6,29.545,73,11.0014,4,7,4,False,False,True,False,True,False,False,False,10
0,1,24.6,29.545,73,8.9981,5,7,4,False,False,True,False,True,False,False,False,23
0,1,24.6,29.545,73,7.0015,6,7,4,False,False,True,False,False,True,False,False,120
0,1,26.24,30.305,65,7.0015,7,7,4,False,False,True,False,True,False,False,False,274
0,1,26.24,30.305,65,16.9979,8,7,4,False,False,True,False,True,False,False,False,564
0,1,27.88,31.82,54,12.998,9,7,4,False,False,True,False,True,False,False,False,207
0,1,27.06,31.06,61,11.0014,10,7,4,False,False,True,False,False,True,False,False,166
0,1,28.7,32.575,54,8.9981,11,7,4,False,False,True,False,True,False,False,False,210
0,1,28.7,32.575,48,12.998,12,7,4,False,False,True,False,True,False,False,False,238
0,1,28.7,32.575,54,12.998,13,7,4,False,False,True,False,True,False,False,False,247
0,1,28.7,32.575,51,12.998,14,7,4,False,False,True,False,True,False,False,False,265
0,1,29.52,32.575,45,11.0014,15,7,4,False,False,True,False,True,False,False,False,237
0,1,29.52,33.335,51,12.998,16,7,4,False,False,True,False,True,False,False,False,361
0,1,30.34,33.335,42,16.9979,17,7,4,False,False,True,False,True,False,False,False,587
0,1,29.52,32.575,45,15.0013,18,7,4,False,False,True,False,True,False,False,False,496
0,1,28.7,31.82,45,15.0013,19,7,4,False,False,True,False,True,False,False,False,394
0,1,28.7,32.575,51,15.0013,20,7,4,False,False,True,False,True,False,False,False,343
0,1,27.06,31.06,54,7.0015,21,7,4,False,False,True,False,True,False,False,False,261
0,1,27.06,31.06,57,15.0013,22,7,4,False,False,True,False,True,False,False,False,223
0,1,26.24,31.06,61,11.0014,23,7,4,False,False,True,False,True,False,False,False,167
0,0,25.42,30.305,65,12.998,0,7,5,False,False,True,False,True,False,False,False,110
0,0,24.6,29.545,69,7.0015,1,7,5,False,False,True,False,True,False,False,False,75
0,0,24.6,29.545,73,8.9981,2,7,5,False,False,True,False,True,False,False,False,58
0,0,24.6,28.79,78,8.9981,3,7,5,False,False,True,False,True,False,False,False,26
0,0,24.6,29.545,73,6.0032,4,7,5,False,False,True,False,True,False,False,False,16
0,0,23.78,27.275,78,6.0032,5,7,5,False,False,True,False,True,False,False,False,10
0,0,24.6,28.79,78,11.0014,6,7,5,False,False,True,False,True,False,False,False,37
0,0,25.42,29.545,73,8.9981,7,7,5,False,False,True,False,True,False,False,False,52
0,0,27.06,31.06,65,11.0014,8,7,5,False,False,True,False,True,False,False,False,127
0,0,28.7,32.575,54,15.0013,9,7,5,False,False,True,False,True,False,False,False,222
0,0,29.52,33.335,54,12.998,10,7,5,False,False,True,False,True,False,False,False,322
0,0,30.34,33.335,48,15.0013,11,7,5,False,False,True,False,True,False,False,False,396
0,0,31.16,34.09,43,19.0012,12,7,5,False,False,True,False,True,False,False,False,463
0,0,31.16,34.09,45,19.9995,13,7,5,False,False,True,False,True,False,False,False,497
0,0,30.34,33.335,45,19.9995,14,7,5,False,False,True,False,True,False,False,False,433
0,0,31.16,34.09,45,22.0028,15,7,5,False,False,True,False,True,False,False,False,428
0,0,31.16,34.09,45,19.0012,16,7,5,False,False,True,False,True,False,False,False,425
0,0,31.16,34.09,45,15.0013,17,7,5,False,False,True,False,True,False,False,False,475
0,0,31.16,34.09,45,19.0012,18,7,5,False,False,True,False,True,False,False,False,428
0,0,30.34,34.09,48,12.998,19,7,5,False,False,True,False,True,False,False,False,406
0,0,29.52,33.335,51,15.0013,20,7,5,False,False,True,False,True,False,False,False,296
0,0,28.7,32.575,58,15.0013,21,7,5,False,False,True,False,True,False,False,False,252
0,0,28.7,32.575,65,19.0012,22,7,5,False,False,True,False,True,False,False,False,201
0,0,27.88,31.82,61,15.0013,23,7,5,False,False,True,False,True,False,False,False,168
0,0,27.06,31.06,65,15.0013,0,7,6,False,False,True,False,True,False,False,False,125
0,0,26.24,30.305,69,12.998,1,7,6,False,False,True,False,True,False,False,False,102
0,0,26.24,30.305,69,15.0013,2,7,6,False,False,True,False,True,False,False,False,94
0,0,26.24,30.305,69,15.0013,3,7,6,False,False,True,False,True,False,False,False,47
0,0,25.42,29.545,73,11.0014,4,7,6,False,False,True,False,True,False,False,False,10
0,0,26.24,30.305,69,15.0013,5,7,6,False,False,True,False,True,False,False,False,12
0,0,25.42,29.545,73,11.0014,6,7,6,False,False,True,False,True,False,False,False,21
0,0,26.24,30.305,73,11.0014,7,7,6,False,False,True,False,True,False,False,False,50
0,0,27.88,31.82,65,15.0013,8,7,6,False,False,True,False,True,False,False,False,118
0,0,29.52,33.335,58,15.0013,9,7,6,False,False,True,False,True,False,False,False,184
0,0,30.34,34.09,60,15.0013,10,7,6,False,False,True,False,True,False,False,False,304
0,0,31.16,34.85,55,19.0012,11,7,6,False,False,True,False,True,False,False,False,391
0,0,31.16,34.85,55,19.0012,12,7,6,False,False,True,False,True,False,False,False,420
0,0,32.8,37.12,49,19.9995,13,7,6,False,False,True,False,True,False,False,False,472
0,0,32.8,37.12,49,23.9994,14,7,6,False,False,True,False,True,False,False,False,430
0,0,33.62,37.12,43,19.9995,15,7,6,False,False,True,False,True,False,False,False,324
0,0,32.8,36.365,46,19.9995,16,7,6,False,False,True,False,True,False,False,False,317
0,0,32.8,37.12,49,26.0027,17,7,6,False,False,True,False,True,False,False,False,369
0,0,32.8,36.365,46,19.9995,18,7,6,False,False,True,False,True,False,False,False,390
0,0,31.16,34.85,55,19.0012,19,7,6,False,False,True,False,True,False,False,False,379
0,0,31.16,35.605,58,16.9979,20,7,6,False,False,True,False,True,False,False,False,262
0,0,30.34,34.09,62,15.0013,21,7,6,False,False,True,False,True,False,False,False,207
0,0,29.52,34.09,66,15.0013,22,7,6,False,False,True,False,True,False,False,False,181
0,0,28.7,33.335,74,8.9981,23,7,6,False,False,True,False,True,False,False,False,93
0,1,28.7,33.335,74,8.9981,0,7,0,False,False,True,False,True,False,False,False,51
0,1,28.7,33.335,74,15.0013,1,7,0,False,False,True,False,True,False,False,False,25
0,1,27.06,30.305,83,15.0013,2,7,0,False,False,True,False,True,False,False,False,10
0,1,27.06,30.305,78,12.998,3,7,0,False,False,True,False,True,False,False,False,7
0,1,26.24,29.545,78,11.0014,4,7,0,False,False,True,False,True,False,False,False,4
0,1,26.24,29.545,78,7.0015,5,7,0,False,False,True,False,True,False,False,False,17
0,1,26.24,28.79,83,7.0015,6,7,0,False,False,True,False,True,False,False,False,105
0,1,27.88,31.82,74,15.0013,7,7,0,False,False,True,False,True,False,False,False,277
0,1,28.7,32.575,70,12.998,8,7,0,False,False,True,False,True,False,False,False,347
0,1,30.34,34.85,67,15.0013,9,7,0,False,False,True,False,True,False,False,False,203
0,1,31.16,35.605,62,12.998,10,7,0,False,False,True,False,True,False,False,False,130
0,1,32.8,37.88,55,6.0032,11,7,0,False,False,True,False,True,False,False,False,141
0,1,32.8,38.635,59,12.998,12,7,0,False,False,True,False,True,False,False,False,165
0,1,33.62,39.395,56,16.9979,13,7,0,False,False,True,False,True,False,False,False,152
0,1,33.62,39.395,56,22.0028,14,7,0,False,False,True,False,True,False,False,False,138
0,1,34.44,40.15,53,22.0028,15,7,0,False,False,True,False,True,False,False,False,164
0,1,34.44,40.15,53,19.0012,16,7,0,False,False,True,False,True,False,False,False,265
0,1,34.44,39.395,49,22.0028,17,7,0,False,False,True,False,True,False,False,False,545
0,1,33.62,38.635,49,23.9994,18,7,0,False,False,True,False,True,False,False,False,558
0,1,32.8,37.88,55,15.0013,19,7,0,False,False,True,False,True,False,False,False,398
0,1,31.98,37.12,59,15.0013,20,7,0,False,False,True,False,True,False,False,False,323
0,1,30.34,34.85,66,12.998,21,7,0,False,False,True,False,True,False,False,False,202
0,1,31.16,36.365,66,15.0013,22,7,0,False,False,True,False,True,False,False,False,140
0,1,30.34,34.85,66,11.0014,23,7,0,False,False,True,False,True,False,False,False,91
0,1,30.34,34.85,66,7.0015,0,7,1,False,False,True,False,True,False,False,False,51
0,1,30.34,34.85,66,8.9981,1,7,1,False,False,True,False,False,True,False,False,13
0,1,29.52,34.09,70,11.0014,2,7,1,False,False,True,False,True,False,False,False,13
0,1,29.52,34.09,70,11.0014,3,7,1,False,False,True,False,True,False,False,False,3
0,1,29.52,34.09,70,8.9981,4,7,1,False,False,True,False,True,False,False,False,5
0,1,28.7,33.335,74,7.0015,5,7,1,False,False,True,False,False,True,False,False,19
0,1,29.52,34.85,74,7.0015,6,7,1,False,False,True,False,False,True,False,False,134
0,1,30.34,34.85,70,11.0014,7,7,1,False,False,True,False,False,True,False,False,315
0,1,31.16,36.365,70,11.0014,8,7,1,False,False,True,False,False,True,False,False,412
0,1,32.8,39.395,63,8.9981,9,7,1,False,False,True,False,False,True,False,False,199
0,1,33.62,39.395,56,11.0014,10,7,1,False,False,True,False,False,True,False,False,141
0,1,33.62,40.15,59,0.0,11,7,1,False,False,True,False,True,False,False,False,127
0,1,34.44,40.91,56,6.0032,12,7,1,False,False,True,False,True,False,False,False,153
0,1,35.26,41.665,53,7.0015,13,7,1,False,False,True,False,True,False,False,False,172
0,1,35.26,40.91,50,12.998,14,7,1,False,False,True,False,True,False,False,False,152
0,1,36.08,40.91,44,12.998,15,7,1,False,False,True,False,True,False,False,False,158
0,1,36.9,42.425,42,19.9995,16,7,1,False,False,True,False,True,False,False,False,277
0,1,32.8,40.15,66,0.0,17,7,1,False,False,True,False,True,False,False,False,513
0,1,32.8,40.15,66,8.9981,18,7,1,False,False,True,False,True,False,False,False,530
0,1,31.16,37.12,75,12.998,19,7,1,False,False,True,False,True,False,False,False,388
0,1,30.34,36.365,74,6.0032,20,7,1,False,False,True,False,True,False,False,False,277
0,1,30.34,35.605,74,8.9981,21,7,1,False,False,True,False,True,False,False,False,241
0,1,30.34,35.605,74,0.0,22,7,1,False,False,True,False,True,False,False,False,156
0,1,29.52,34.85,79,11.0014,23,7,1,False,False,True,False,False,False,True,False,92
0,1,29.52,34.09,70,15.0013,0,8,0,False,False,True,False,True,False,False,False,29
0,1,29.52,34.85,74,12.998,1,8,0,False,False,True,False,True,False,False,False,17
0,1,28.7,33.335,74,7.0015,2,8,0,False,False,True,False,True,False,False,False,11
0,1,28.7,33.335,79,11.0014,3,8,0,False,False,True,False,True,False,False,False,4
0,1,27.06,30.305,83,8.9981,4,8,0,False,False,True,False,True,False,False,False,4
0,1,27.06,30.305,83,7.0015,5,8,0,False,False,True,False,True,False,False,False,26
0,1,27.06,30.305,83,6.0032,6,8,0,False,False,True,False,True,False,False,False,100
0,1,30.34,34.09,62,0.0,7,8,0,False,False,True,False,True,False,False,False,282
0,1,32.8,36.365,43,12.998,8,8,0,False,False,True,False,True,False,False,False,382
0,1,33.62,37.12,41,0.0,9,8,0,False,False,True,False,True,False,False,False,166
0,1,35.26,37.88,36,11.0014,10,8,0,False,False,True,False,True,False,False,False,97
0,1,36.08,38.635,32,11.0014,11,8,0,False,False,True,False,True,False,False,False,119
0,1,36.9,40.15,33,16.9979,12,8,0,False,False,True,False,True,False,False,False,168
0,1,36.9,40.15,31,19.9995,13,8,0,False,False,True,False,True,False,False,False,150
0,1,37.72,40.91,29,12.998,14,8,0,False,False,True,False,True,False,False,False,123
0,1,36.9,39.395,27,0.0,15,8,0,False,False,True,False,True,False,False,False,129
0,1,36.9,39.395,27,0.0,16,8,0,False,False,True,False,True,False,False,False,231
0,1,31.16,34.09,45,19.9995,17,8,0,False,False,True,False,True,False,False,False,514
0,1,31.98,34.85,43,12.998,18,8,0,False,False,True,False,True,False,False,False,543
0,1,30.34,33.335,51,15.0013,19,8,0,False,False,True,False,True,False,False,False,413
0,1,29.52,34.09,62,15.0013,20,8,0,False,False,True,False,True,False,False,False,305
0,1,28.7,32.575,70,16.9979,21,8,0,False,False,True,False,True,False,False,False,220
0,1,28.7,32.575,70,6.0032,22,8,0,False,False,True,False,True,False,False,False,137
0,1,27.88,31.82,74,12.998,23,8,0,False,False,True,False,True,False,False,False,96
0,1,27.06,31.06,74,0.0,0,8,1,False,False,True,False,True,False,False,False,29
0,1,27.06,31.06,74,7.0015,1,8,1,False,False,True,False,True,False,False,False,12
0,1,27.88,31.82,69,0.0,2,8,1,False,False,True,False,True,False,False,False,8
0,1,27.06,31.06,74,12.998,3,8,1,False,False,True,False,True,False,False,False,5
0,1,27.06,31.06,74,7.0015,4,8,1,False,False,True,False,True,False,False,False,10
0,1,27.06,31.06,74,8.9981,5,8,1,False,False,True,False,True,False,False,False,21
0,1,27.88,31.82,69,7.0015,6,8,1,False,False,True,False,True,False,False,False,117
0,1,29.52,33.335,61,19.0012,7,8,1,False,False,True,False,True,False,False,False,335
0,1,30.34,34.09,58,19.0012,8,8,1,False,False,True,False,True,False,False,False,435
0,1,31.98,34.85,46,19.9995,9,8,1,False,False,True,False,True,False,False,False,213
0,1,33.62,36.365,36,19.9995,10,8,1,False,False,True,False,True,False,False,False,140
0,1,34.44,36.365,32,27.9993,11,8,1,False,False,True,False,True,False,False,False,128
0,1,35.26,37.12,30,19.0012,12,8,1,False,False,True,False,True,False,False,False,157
0,1,35.26,37.12,30,15.0013,13,8,1,False,False,True,False,True,False,False,False,203
0,1,36.9,38.635,25,19.0012,14,8,1,False,False,True,False,True,False,False,False,159
0,1,36.9,38.635,25,19.0012,15,8,1,False,False,True,False,True,False,False,False,168
0,1,36.9,38.635,25,19.0012,16,8,1,False,False,True,False,True,False,False,False,274
0,1,36.9,39.395,27,8.9981,17,8,1,False,False,True,False,False,True,False,False,556
0,1,35.26,37.88,34,12.998,18,8,1,False,False,True,False,False,True,False,False,556
0,1,35.26,37.88,36,15.0013,19,8,1,False,False,True,False,False,True,False,False,454
0,1,33.62,37.88,46,16.9979,20,8,1,False,False,True,False,False,True,False,False,288
0,1,32.8,37.12,52,15.0013,21,8,1,False,False,True,False,True,False,False,False,254
0,1,31.98,37.12,59,11.0014,22,8,1,False,False,True,False,False,True,False,False,191
0,1,32.8,37.12,49,11.0014,23,8,1,False,False,True,False,False,True,False,False,132
0,1,32.8,37.12,49,11.0014,0,8,2,False,False,True,False,False,True,False,False,43
0,1,31.98,35.605,52,11.0014,1,8,2,False,False,True,False,False,True,False,False,16
0,1,31.98,35.605,49,11.0014,2,8,2,False,False,True,False,False,True,False,False,11
0,1,31.16,34.85,55,6.0032,3,8,2,False,False,True,False,False,True,False,False,4
0,1,31.16,34.85,52,11.0014,4,8,2,False,False,True,False,False,True,False,False,7
0,1,31.16,34.85,55,6.0032,5,8,2,False,False,True,False,False,True,False,False,24
0,1,29.52,34.09,66,32.9975,6,8,2,False,False,True,False,False,False,True,False,110
0,1,30.34,33.335,51,15.0013,7,8,2,False,False,True,False,False,True,False,False,271
0,1,30.34,33.335,51,11.0014,8,8,2,False,False,True,False,False,True,False,False,437
0,1,30.34,34.09,55,12.998,9,8,2,False,False,True,False,False,True,False,False,195
0,1,30.34,34.09,58,6.0032,10,8,2,False,False,True,False,False,False,True,False,68
0,1,30.34,34.09,58,7.0015,11,8,2,False,False,True,False,False,True,False,False,122
0,1,31.16,34.85,55,8.9981,12,8,2,False,False,True,False,False,False,True,False,161
0,1,31.16,35.605,58,15.0013,13,8,2,False,False,True,False,False,True,False,False,144
0,1,31.16,35.605,58,15.0013,14,8,2,False,False,True,False,False,True,False,False,147
0,1,28.7,33.335,79,8.9981,15,8,2,False,False,True,False,False,True,False,False,118
0,1,27.88,31.82,79,0.0,16,8,2,False,False,True,False,False,False,True,False,150
0,1,28.7,33.335,79,0.0,17,8,2,False,False,True,False,False,True,False,False,425
0,1,28.7,33.335,84,0.0,18,8,2,False,False,True,False,False,False,True,False,492
0,1,28.7,33.335,84,0.0,19,8,2,False,False,True,False,False,False,True,False,321
0,1,28.7,33.335,84,7.0015,20,8,2,False,False,True,False,False,False,True,False,87
0,1,27.88,31.82,89,8.9981,21,8,2,False,False,True,False,False,True,False,False,88
0,1,27.88,31.82,89,7.0015,22,8,2,False,False,True,False,False,False,True,False,77
0,1,27.88,31.82,89,6.0032,23,8,2,False,False,True,False,False,True,False,False,56
0,1,27.88,31.82,89,6.0032,0,8,3,False,False,True,False,False,True,False,False,17
0,1,27.06,29.545,94,6.0032,1,8,3,False,False,True,False,False,True,False,False,17
0,1,27.06,29.545,94,6.0032,2,8,3,False,False,True,False,False,True,False,False,7
0,1,27.06,29.545,94,6.0032,3,8,3,False,False,True,False,False,False,True,False,3
0,1,27.88,31.82,89,0.0,4,8,3,False,False,True,False,False,True,False,False,7
0,1,27.88,31.82,89,0.0,5,8,3,False,False,True,False,False,True,False,False,20
0,1,27.88,31.82,89,19.9995,6,8,3,False,False,True,False,False,True,False,False,97
0,1,27.88,31.82,89,19.9995,7,8,3,False,False,True,False,False,True,False,False,282
0,1,28.7,32.575,82,23.9994,8,8,3,False,False,True,False,False,True,False,False,398
0,1,29.52,34.85,74,22.0028,9,8,3,False,False,True,False,True,False,False,False,187
0,1,29.52,33.335,71,19.9995,10,8,3,False,False,True,False,True,False,False,False,113
0,1,30.34,34.85,66,15.0013,11,8,3,False,False,True,False,False,True,False,False,149
0,1,31.16,35.605,62,15.0013,12,8,3,False,False,True,False,False,True,False,False,205
0,1,31.16,35.605,58,0.0,13,8,3,False,False,True,False,True,False,False,False,205
0,1,32.8,37.88,55,11.0014,14,8,3,False,False,True,False,True,False,False,False,167
0,1,32.8,37.88,55,16.9979,15,8,3,False,False,True,False,True,False,False,False,165
0,1,31.16,35.605,62,22.0028,16,8,3,False,False,True,False,True,False,False,False,290
0,1,31.16,35.605,62,22.0028,17,8,3,False,False,True,False,True,False,False,False,555
0,1,28.7,33.335,74,19.9995,18,8,3,False,False,True,False,True,False,False,False,523
0,1,28.7,33.335,74,19.0012,19,8,3,False,False,True,False,True,False,False,False,366
0,1,28.7,33.335,74,12.998,20,8,3,False,False,True,False,False,True,False,False,286
0,1,28.7,33.335,74,12.998,21,8,3,False,False,True,False,False,True,False,False,211
0,1,27.88,31.82,74,12.998,22,8,3,False,False,True,False,True,False,False,False,174
0,1,27.06,31.06,74,7.0015,23,8,3,False,False,True,False,True,False,False,False,132
0,1,27.06,31.06,74,7.0015,0,8,4,False,False,True,False,True,False,False,False,54
0,1,26.24,29.545,78,6.0032,1,8,4,False,False,True,False,True,False,False,False,19
0,1,27.06,31.06,69,0.0,2,8,4,False,False,True,False,True,False,False,False,19
0,1,26.24,29.545,78,6.0032,3,8,4,False,False,True,False,True,False,False,False,6
0,1,26.24,29.545,78,8.9981,4,8,4,False,False,True,False,True,False,False,False,7
0,1,26.24,29.545,78,6.0032,5,8,4,False,False,True,False,True,False,False,False,16
0,1,26.24,29.545,78,8.9981,6,8,4,False,False,True,False,True,False,False,False,101
0,1,27.06,30.305,78,8.9981,7,8,4,False,False,True,False,True,False,False,False,270
0,1,28.7,32.575,65,15.0013,8,8,4,False,False,True,False,True,False,False,False,454
0,1,29.52,33.335,58,7.0015,9,8,4,False,False,True,False,True,False,False,False,226
0,1,30.34,34.09,55,8.9981,10,8,4,False,False,True,False,True,False,False,False,163
0,1,31.16,34.85,52,16.9979,11,8,4,False,False,True,False,False,True,False,False,147
0,1,31.16,34.85,52,16.9979,12,8,4,False,False,True,False,True,False,False,False,216
0,1,31.98,35.605,52,16.9979,13,8,4,False,False,True,False,True,False,False,False,204
0,1,31.98,35.605,52,16.9979,14,8,4,False,False,True,False,False,True,False,False,245
0,1,31.16,34.85,55,16.9979,15,8,4,False,False,True,False,True,False,False,False,210
0,1,32.8,37.12,49,16.9979,16,8,4,False,False,True,False,True,False,False,False,330
0,1,31.98,35.605,49,19.9995,17,8,4,False,False,True,False,True,False,False,False,550
0,1,31.16,34.85,52,16.9979,18,8,4,False,False,True,False,True,False,False,False,466
0,1,30.34,34.09,55,16.9979,19,8,4,False,False,True,False,True,False,False,False,372
0,1,29.52,33.335,58,15.0013,20,8,4,False,False,True,False,True,False,False,False,291
0,1,28.7,32.575,65,12.998,21,8,4,False,False,True,False,True,False,False,False,173
0,1,28.7,32.575,65,15.0013,22,8,4,False,False,True,False,True,False,False,False,188
0,1,27.88,31.82,69,15.0013,23,8,4,False,False,True,False,True,False,False,False,139
0,0,27.06,30.305,78,12.998,0,8,5,False,False,True,False,True,False,False,False,133
0,0,27.06,30.305,78,11.0014,1,8,5,False,False,True,False,True,False,False,False,67
0,0,27.06,30.305,78,15.0013,2,8,5,False,False,True,False,True,False,False,False,53
0,0,27.06,30.305,78,11.0014,3,8,5,False,False,True,False,False,True,False,False,42
0,0,27.06,30.305,83,11.0014,4,8,5,False,False,True,False,False,True,False,False,10
0,0,26.24,28.79,89,6.0032,5,8,5,False,False,True,False,True,False,False,False,6
0,0,26.24,28.79,89,7.0015,6,8,5,False,False,True,False,True,False,False,False,27
0,0,27.88,31.82,83,11.0014,7,8,5,False,False,True,False,True,False,False,False,63
0,0,27.88,31.82,83,11.0014,8,8,5,False,False,True,False,True,False,False,False,121
0,0,30.34,34.85,70,15.0013,9,8,5,False,False,True,False,True,False,False,False,215
0,0,30.34,34.85,70,19.0012,10,8,5,False,False,True,False,False,True,False,False,290
0,0,31.98,37.12,62,15.0013,11,8,5,False,False,True,False,True,False,False,False,349
0,0,32.8,37.88,55,15.0013,12,8,5,False,False,True,False,True,False,False,False,382
0,0,32.8,38.635,59,22.0028,13,8,5,False,False,True,False,False,True,False,False,441
0,0,33.62,38.635,52,16.9979,14,8,5,False,False,True,False,True,False,False,False,380
0,0,34.44,40.15,53,16.9979,15,8,5,False,False,True,False,False,True,False,False,362
0,0,30.34,35.605,79,11.0014,16,8,5,False,False,True,False,False,False,True,False,343
0,0,30.34,35.605,79,11.0014,17,8,5,False,False,True,False,False,False,True,False,149
0,0,29.52,34.85,79,30.0026,18,8,5,False,False,True,False,False,True,False,False,211
0,0,29.52,35.605,84,16.9979,19,8,5,False,False,True,False,False,False,True,False,171
0,0,29.52,34.85,79,19.0012,20,8,5,False,False,True,False,False,False,True,False,137
0,0,28.7,33.335,84,22.0028,21,8,5,False,False,True,False,False,True,False,False,114
0,0,28.7,33.335,84,22.0028,22,8,5,False,False,True,False,False,True,False,False,120
0,0,28.7,33.335,84,19.0012,23,8,5,False,False,True,False,False,False,True,False,108
0,0,28.7,33.335,84,19.0012,0,8,6,False,False,True,False,False,True,False,False,80
0,0,28.7,33.335,84,16.9979,1,8,6,False,False,True,False,False,True,False,False,73
